loan_amnt,term,int_rate,installment,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,fico_score,month_of_year,ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,month_since_earliest_cr_line,ratio_pub_rec_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_month_since_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,charged_off
3300.0,60,8.9,68.35,4,5,0,75000.0,1,2012-03-01,8,5.01,8,0.0,750.0,6.2,20,1,0,2,0,762.0,2,0.044,0.4,218,0.0,0.0,-1.0,0
5000.0,36,13.67,170.09,9,0,0,45600.0,1,2012-03-01,0,11.82,5,0.0,708.0,11.8,20,1,0,0,0,692.0,2,0.10964912280701754,0.25,140,0.0,0.0,-1.0,0
11200.0,36,7.62,349.01,2,2,1,60000.0,0,2012-03-01,3,15.94,8,0.0,5736.0,26.2,13,1,0,0,0,742.0,2,0.18666666666666668,0.6153846153846154,79,0.0,0.0,-1.0,0
35000.0,36,7.9,1095.16,3,10,2,72000.0,2,2012-03-01,4,22.6,8,0.0,27281.0,37.3,23,1,0,0,0,752.0,2,0.4861111111111111,0.34782608695652173,325,0.0,0.0,-1.0,0
6400.0,36,8.9,203.23,4,3,1,70000.0,0,2012-03-01,0,14.22,10,0.0,6310.0,22.1,19,1,0,0,0,722.0,2,0.09142857142857143,0.5263157894736842,91,0.0,0.0,-1.0,0
10625.0,36,12.12,353.52,7,10,0,35000.0,1,2012-03-01,0,12.69,17,0.0,12475.0,41.3,27,1,0,1,0,712.0,2,0.30357142857142855,0.6296296296296297,113,0.0,0.0,-1.0,0
10000.0,36,6.62,307.04,1,4,0,69000.0,0,2012-03-01,12,10.93,14,0.0,13496.0,14.8,40,1,0,3,0,752.0,2,0.14492753623188406,0.35,194,0.0,0.0,-1.0,0
14000.0,60,18.25,357.42,17,9,1,50000.0,1,2012-03-01,0,10.66,14,0.0,8527.0,67.1,23,1,0,0,0,692.0,2,0.28,0.6086956521739131,83,0.0,0.0,-1.0,1
22400.0,36,7.62,698.02,2,7,0,110000.0,2,2012-03-01,0,18.94,18,0.0,4004.0,11.9,36,1,0,2,0,757.0,2,0.20363636363636364,0.5,177,0.0,0.0,-1.0,0
20000.0,36,12.12,665.44,7,8,2,130000.0,2,2012-03-01,4,5.29,12,0.0,22446.0,85.0,15,1,0,0,0,717.0,2,0.15384615384615385,0.8,133,0.0,0.0,-1.0,0
10000.0,36,12.12,332.72,7,4,2,60000.0,1,2012-03-01,0,5.95,5,0.0,10752.0,65.6,10,1,0,0,0,702.0,2,0.16666666666666666,0.5,131,0.0,0.0,-1.0,0
8500.0,36,14.65,293.21,11,1,0,30000.0,1,2012-03-01,5,9.4,14,1.0,5816.0,37.3,26,1,0,0,0,687.0,2,0.2833333333333333,0.5384615384615384,116,0.008620689655172414,0.0,0.0,0
7500.0,36,13.99,256.3,10,4,2,37000.0,1,2012-03-01,4,19.04,7,0.0,9764.0,57.1,12,1,0,0,0,692.0,2,0.20270270270270271,0.5833333333333334,127,0.0,0.0,-1.0,0
17325.0,60,14.65,408.99,11,10,1,36000.0,0,2012-03-01,0,19.43,9,0.0,19505.0,77.7,15,1,0,0,0,712.0,2,0.48125,0.6,232,0.0,0.0,-1.0,0
4800.0,36,13.67,163.29,9,10,0,69000.0,1,2012-03-01,2,24.7,10,0.0,42185.0,92.3,17,1,0,1,0,692.0,2,0.06956521739130435,0.5882352941176471,263,0.0,0.0,-1.0,0
7500.0,36,12.12,249.54,7,10,1,54000.0,0,2012-03-01,0,16.73,9,0.0,5391.0,42.8,9,1,0,0,0,687.0,2,0.1388888888888889,1.0,156,0.0,0.0,-1.0,0
10000.0,36,13.11,337.47,8,5,0,31515.0,1,2012-03-01,0,21.51,10,0.0,14954.0,88.0,11,1,0,1,0,687.0,2,0.31730921783277805,0.9090909090909091,79,0.0,0.0,-1.0,1
14000.0,36,13.99,478.42,10,3,1,45000.0,2,2012-03-01,0,20.19,9,0.0,8872.0,65.7,30,1,0,0,0,687.0,2,0.3111111111111111,0.3,276,0.0,0.0,-1.0,0
10800.0,36,10.74,352.25,6,10,0,38249.0,1,2012-03-01,0,16.69,6,0.0,20220.0,91.1,12,1,0,0,0,717.0,2,0.28236032314570314,0.5,198,0.0,0.0,-1.0,0
4250.0,36,9.76,136.66,5,3,1,26086.0,0,2012-03-01,0,24.06,13,0.0,6475.0,37.9,25,1,0,0,0,707.0,2,0.1629226404968182,0.52,206,0.0,0.0,-1.0,0
20400.0,36,13.67,693.96,9,8,0,115200.0,1,2012-03-01,0,14.76,6,0.0,9949.0,80.2,16,1,0,0,0,707.0,2,0.17708333333333334,0.375,92,0.0,0.0,-1.0,0
4500.0,36,6.03,136.96,0,3,1,39300.0,0,2012-03-01,8,28.62,11,0.0,9868.0,31.2,24,1,0,0,0,752.0,2,0.11450381679389313,0.4583333333333333,147,0.0,0.0,-1.0,0
16000.0,60,21.48,437.19,23,4,2,45600.0,1,2012-03-01,0,13.82,17,0.0,8898.0,80.9,32,1,0,0,0,667.0,2,0.3508771929824561,0.53125,199,0.0,0.0,-1.0,0
7200.0,36,9.76,231.52,5,7,0,68000.0,0,2012-03-01,4,12.32,7,0.0,10954.0,48.7,19,1,0,4,0,697.0,2,0.10588235294117647,0.3684210526315789,279,0.0,0.0,-1.0,0
4000.0,36,13.99,136.7,10,1,1,28800.0,0,2012-03-01,8,19.0,9,0.0,6802.0,57.6,15,1,0,0,0,677.0,2,0.1388888888888889,0.6,61,0.0,0.0,-1.0,0
2000.0,36,6.62,61.41,1,9,2,24000.0,1,2012-03-01,0,20.65,14,0.0,1540.0,10.6,43,1,0,0,0,757.0,2,0.08333333333333333,0.32558139534883723,224,0.0,0.0,-1.0,0
6500.0,36,6.03,197.84,0,6,2,29000.0,2,2012-03-01,8,3.19,6,0.0,1336.0,16.5,8,1,0,1,0,757.0,2,0.22413793103448276,0.75,71,0.0,0.0,-1.0,0
7000.0,36,13.67,238.13,9,3,1,21632.0,2,2012-03-01,0,19.22,10,0.0,7533.0,50.2,41,1,0,0,0,687.0,2,0.323594674556213,0.24390243902439024,148,0.0,0.0,-1.0,0
16000.0,36,17.27,572.6,15,10,0,175000.0,1,2012-03-01,0,11.34,17,0.0,25630.0,63.4,31,1,0,2,0,672.0,2,0.09142857142857143,0.5483870967741935,231,0.0,0.0,-1.0,0
35000.0,60,14.65,826.24,11,10,1,120000.0,2,2012-03-01,10,22.84,8,0.0,21299.0,33.1,19,1,0,1,0,737.0,2,0.2916666666666667,0.42105263157894735,221,0.0,0.0,-1.0,0
30000.0,60,14.65,708.2,11,10,0,63000.0,2,2012-03-01,0,17.04,6,0.0,31757.0,58.5,11,1,0,0,0,727.0,2,0.47619047619047616,0.5454545454545454,213,0.0,0.0,-1.0,0
5600.0,60,8.9,115.98,4,10,0,81996.0,2,2012-03-01,8,21.6,10,0.0,40230.0,76.8,36,1,0,3,0,752.0,2,0.06829601443972877,0.2777777777777778,301,0.0,0.0,-1.0,0
7000.0,36,6.03,213.05,0,2,1,97000.0,0,2012-03-01,12,6.61,6,0.0,4290.0,15.7,18,1,0,0,0,762.0,2,0.07216494845360824,0.3333333333333333,184,0.0,0.0,-1.0,0
10000.0,36,13.99,341.73,10,4,1,110000.0,1,2012-03-01,1,9.22,10,0.0,9356.0,84.3,14,1,0,0,0,672.0,2,0.09090909090909091,0.7142857142857143,96,0.0,0.0,-1.0,0
11875.0,36,6.03,361.43,0,10,0,32886.0,2,2012-03-01,0,20.8,16,0.0,23490.0,30.5,42,1,0,1,0,782.0,2,0.36109590707291855,0.38095238095238093,306,0.0,0.0,-1.0,1
13750.0,36,6.62,422.18,1,1,0,30000.0,0,2012-03-01,6,12.7,13,0.0,7798.0,38.4,26,1,0,2,0,747.0,2,0.4583333333333333,0.5,143,0.0,0.0,-1.0,0
11875.0,36,6.62,364.61,1,6,1,60000.0,1,2012-03-01,0,26.36,12,0.0,23288.0,42.7,34,1,0,2,0,752.0,2,0.19791666666666666,0.35294117647058826,183,0.0,0.0,-1.0,0
5600.0,36,9.76,180.07,5,3,1,22000.0,1,2012-03-01,4,13.8,5,0.0,8832.0,38.2,5,1,0,0,0,717.0,2,0.2545454545454545,1.0,225,0.0,0.0,-1.0,0
6000.0,36,7.62,186.97,2,1,1,25480.0,1,2012-03-01,0,9.84,7,0.0,6555.0,65.5,10,1,0,0,0,722.0,2,0.23547880690737832,0.7,253,0.0,0.0,-1.0,0
6000.0,36,6.03,182.62,0,6,0,58000.0,0,2012-03-01,2,15.7,16,0.0,5255.0,5.7,29,1,0,2,0,777.0,2,0.10344827586206896,0.5517241379310345,190,0.0,0.0,-1.0,0
29000.0,36,12.12,964.88,7,2,0,103000.0,1,2012-03-01,12,8.57,9,0.0,18161.0,62.2,31,1,0,6,0,727.0,2,0.2815533980582524,0.2903225806451613,267,0.0,0.0,-1.0,0
20000.0,36,8.9,635.07,4,10,0,300000.0,1,2012-03-01,9,4.2,18,0.0,26962.0,51.8,35,1,0,7,0,737.0,2,0.06666666666666667,0.5142857142857142,178,0.0,0.0,-1.0,0
35000.0,60,13.99,814.21,10,4,0,327000.0,2,2012-03-01,5,9.14,9,0.0,3246.0,5.4,24,1,0,1,0,757.0,2,0.10703363914373089,0.375,79,0.0,0.0,-1.0,1
3075.0,36,6.62,94.42,1,5,1,55000.0,0,2012-03-01,7,17.21,6,0.0,4752.0,50.6,13,1,0,0,0,742.0,2,0.05590909090909091,0.46153846153846156,90,0.0,0.0,-1.0,1
3000.0,36,6.62,92.12,1,3,1,102000.0,0,2012-03-01,0,12.37,9,0.0,8736.0,13.5,46,1,0,6,0,757.0,2,0.029411764705882353,0.1956521739130435,208,0.0,0.0,-1.0,0
7000.0,36,9.76,225.09,5,9,0,65000.0,0,2012-03-01,0,16.34,15,0.0,8206.0,49.4,40,1,0,3,0,712.0,2,0.1076923076923077,0.375,235,0.0,0.0,-1.0,0
9500.0,36,7.62,296.04,2,3,2,37000.0,1,2012-03-01,2,24.78,9,0.0,6934.0,67.3,22,1,0,0,0,737.0,2,0.25675675675675674,0.4090909090909091,120,0.0,0.0,-1.0,0
20000.0,36,13.11,674.94,8,10,1,100000.0,1,2012-03-01,0,13.28,11,0.0,25632.0,74.3,27,1,0,2,0,717.0,2,0.2,0.4074074074074074,182,0.0,0.0,-1.0,0
6000.0,36,10.74,195.7,6,1,0,80400.0,1,2012-03-01,5,6.19,2,0.0,12957.0,86.4,22,1,0,0,0,727.0,2,0.07462686567164178,0.09090909090909091,166,0.0,0.0,-1.0,0
12000.0,36,13.67,408.22,9,0,1,42000.0,1,2012-03-01,0,11.91,13,0.0,7411.0,64.4,40,1,0,0,0,697.0,2,0.2857142857142857,0.325,228,0.0,0.0,-1.0,0
16000.0,36,15.81,561.02,13,2,1,96000.0,2,2012-03-01,0,10.77,8,0.0,752.0,17.5,14,1,0,0,0,682.0,2,0.16666666666666666,0.5714285714285714,403,0.0,0.0,-1.0,1
3375.0,36,7.9,105.61,3,10,0,52800.0,0,2012-03-01,0,27.7,15,0.0,1056.0,7.9,22,1,0,1,0,722.0,2,0.06392045454545454,0.6818181818181818,151,0.0,0.0,-1.0,0
10000.0,60,13.67,230.98,9,1,1,55000.0,1,2012-03-01,2,11.65,14,0.0,0.0,0.0,19,1,0,0,0,742.0,2,0.18181818181818182,0.7368421052631579,86,0.0,0.0,-1.0,0
19000.0,60,18.55,488.18,18,8,1,38578.0,2,2012-03-01,3,8.92,6,0.0,6673.0,69.0,15,1,0,0,0,692.0,2,0.492508683705739,0.4,76,0.0,0.0,-1.0,0
15000.0,36,15.81,525.95,13,2,1,60000.0,1,2012-03-01,0,15.71,6,0.0,8444.0,57.9,14,1,0,0,0,682.0,2,0.25,0.42857142857142855,205,0.0,0.0,-1.0,1
16500.0,36,8.9,523.93,4,4,1,48800.0,0,2012-03-01,4,22.65,10,0.0,17513.0,45.3,22,1,0,0,0,737.0,2,0.33811475409836067,0.45454545454545453,188,0.0,0.0,-1.0,0
20000.0,60,16.29,489.45,14,1,2,55200.0,2,2012-03-01,2,15.65,8,1.0,1436.0,8.7,20,1,0,0,1,712.0,2,0.36231884057971014,0.4,127,0.007874015748031496,0.007874015748031496,1.0,0
20000.0,36,7.9,625.81,3,10,2,48000.0,2,2012-03-01,0,14.25,6,0.0,24049.0,62.5,17,1,0,2,0,742.0,2,0.4166666666666667,0.35294117647058826,224,0.0,0.0,-1.0,0
11975.0,36,16.29,422.73,14,4,1,24000.0,1,2012-03-01,5,16.85,5,0.0,9653.0,95.7,11,1,0,0,0,697.0,2,0.49895833333333334,0.45454545454545453,87,0.0,0.0,-1.0,1
15000.0,36,7.9,469.36,3,0,0,65000.0,1,2012-03-01,0,14.79,10,0.0,11040.0,54.1,36,1,0,3,0,747.0,2,0.23076923076923078,0.2777777777777778,156,0.0,0.0,-1.0,0
9000.0,36,7.62,280.46,2,0,1,44829.36,1,2012-03-01,6,18.95,6,0.0,12929.0,71.0,21,1,0,0,0,732.0,2,0.20076128679954386,0.2857142857142857,190,0.0,0.0,-1.0,0
10000.0,60,16.29,244.73,14,3,0,77000.0,2,2012-03-01,2,8.62,6,0.0,649.0,8.3,28,1,0,2,0,697.0,2,0.12987012987012986,0.21428571428571427,183,0.0,0.0,-1.0,0
25000.0,36,10.74,815.4,6,10,1,85000.0,1,2012-03-01,0,12.58,8,0.0,21277.0,41.6,24,1,0,0,0,747.0,2,0.29411764705882354,0.3333333333333333,208,0.0,0.0,-1.0,0
20000.0,36,13.67,680.36,9,10,0,43000.0,2,2012-03-01,0,4.83,4,0.0,2174.0,62.1,22,1,0,1,0,707.0,2,0.46511627906976744,0.18181818181818182,206,0.0,0.0,-1.0,1
5000.0,36,6.62,153.52,1,2,1,32000.0,0,2012-03-01,4,18.83,7,0.0,6844.0,67.1,27,1,0,0,0,742.0,2,0.15625,0.25925925925925924,166,0.0,0.0,-1.0,0
20000.0,36,7.9,625.81,3,10,0,60000.0,0,2012-03-01,0,20.66,8,0.0,18655.0,81.0,15,1,0,3,0,752.0,2,0.3333333333333333,0.5333333333333333,188,0.0,0.0,-1.0,0
18000.0,36,9.76,578.79,5,10,0,57000.0,1,2012-03-01,0,12.51,9,0.0,13425.0,66.6,41,1,0,6,0,722.0,2,0.3157894736842105,0.21951219512195122,211,0.0,0.0,-1.0,0
35000.0,36,18.25,1269.73,17,7,1,90000.0,2,2012-03-01,0,8.8,8,0.0,28793.0,78.0,23,1,0,0,0,697.0,2,0.3888888888888889,0.34782608695652173,152,0.0,0.0,-1.0,0
3500.0,36,7.9,109.52,3,4,1,55000.0,0,2012-03-01,10,16.47,6,0.0,2127.0,85.1,25,1,0,0,0,717.0,2,0.06363636363636363,0.24,171,0.0,0.0,-1.0,0
15000.0,36,17.27,536.81,15,6,2,31800.0,2,2012-03-01,0,19.25,6,0.0,15321.0,73.3,15,1,0,2,0,672.0,2,0.4716981132075472,0.4,199,0.0,0.0,-1.0,0
16000.0,60,19.22,416.99,19,2,0,72000.0,2,2012-03-01,0,11.55,4,0.0,1329.0,47.5,26,1,0,5,0,697.0,2,0.2222222222222222,0.15384615384615385,212,0.0,0.0,-1.0,1
20000.0,60,12.12,446.11,7,2,1,55000.0,2,2012-03-01,1,17.74,11,0.0,4407.0,14.9,22,1,0,1,0,782.0,2,0.36363636363636365,0.5,355,0.0,0.0,-1.0,0
12275.0,36,6.62,376.89,1,7,0,45000.0,0,2012-03-01,0,24.69,6,0.0,22717.0,75.2,22,1,0,1,0,742.0,2,0.2727777777777778,0.2727272727272727,203,0.0,0.0,-1.0,0
35000.0,60,24.2,1010.95,30,0,1,93600.0,1,2012-03-01,5,24.62,19,0.0,26166.0,76.5,34,1,0,0,0,662.0,2,0.37393162393162394,0.5588235294117647,154,0.0,0.0,-1.0,0
6000.0,36,12.12,199.63,7,6,1,30000.0,0,2012-03-01,4,7.36,4,0.0,5129.0,76.6,9,1,0,0,0,687.0,2,0.2,0.4444444444444444,111,0.0,0.0,-1.0,0
5500.0,36,13.99,187.96,10,9,1,35000.0,1,2012-03-01,5,14.26,11,0.0,7693.0,22.0,22,1,0,1,0,677.0,2,0.15714285714285714,0.5,108,0.0,0.0,-1.0,0
10000.0,36,10.74,326.16,6,0,1,59082.0,1,2012-03-01,0,7.23,11,1.0,9220.0,42.9,21,1,0,0,1,722.0,2,0.16925628787109442,0.5238095238095238,380,0.002631578947368421,0.002631578947368421,1.0,0
25000.0,60,14.65,590.17,11,10,1,58000.0,2,2012-03-01,0,11.28,6,0.0,16014.0,52.9,24,1,0,7,0,742.0,2,0.43103448275862066,0.25,174,0.0,0.0,-1.0,0
12000.0,36,9.76,385.86,5,5,1,30000.0,0,2012-03-01,4,12.52,9,0.0,9602.0,64.0,11,1,0,0,0,707.0,2,0.4,0.8181818181818182,77,0.0,0.0,-1.0,0
9500.0,36,14.65,327.7,11,5,0,40000.0,0,2012-03-01,0,14.4,12,0.0,6080.0,62.0,20,1,0,0,0,682.0,2,0.2375,0.6,186,0.0,0.0,-1.0,0
10000.0,36,10.74,326.16,6,9,1,23754.27,0,2012-03-01,0,13.89,5,0.0,10635.0,82.4,13,1,0,0,0,712.0,2,0.42097694435568844,0.38461538461538464,143,0.0,0.0,-1.0,0
8000.0,36,10.74,260.93,6,3,0,38200.0,0,2012-03-01,4,15.2,8,0.0,8260.0,75.8,16,1,0,0,0,702.0,2,0.2094240837696335,0.5,251,0.0,0.0,-1.0,0
30000.0,60,21.97,828.06,24,9,1,140000.0,1,2012-03-01,5,8.97,11,0.0,22485.0,60.3,39,1,0,0,0,687.0,2,0.21428571428571427,0.28205128205128205,154,0.0,0.0,-1.0,0
5000.0,36,7.9,156.46,3,9,1,35000.0,0,2012-03-01,0,19.17,7,0.0,4527.0,82.3,18,1,0,0,0,717.0,2,0.14285714285714285,0.3888888888888889,132,0.0,0.0,-1.0,0
25000.0,36,16.29,882.51,14,2,0,130000.0,2,2012-03-01,0,18.94,15,0.0,29114.0,69.8,39,1,0,2,0,692.0,2,0.19230769230769232,0.38461538461538464,182,0.0,0.0,-1.0,0
7000.0,36,8.9,222.28,4,4,1,83000.0,0,2012-03-01,1,6.93,7,0.0,2568.0,6.6,11,1,0,0,0,717.0,2,0.08433734939759036,0.6363636363636364,201,0.0,0.0,-1.0,0
24000.0,60,18.25,612.72,17,10,0,120000.0,2,2012-03-01,12,9.93,12,0.0,16110.0,37.7,25,1,0,2,0,712.0,2,0.2,0.48,142,0.0,0.0,-1.0,0
10000.0,36,12.12,332.72,7,10,0,40000.0,0,2012-03-01,2,21.72,9,0.0,10533.0,86.3,43,1,0,5,0,697.0,2,0.25,0.20930232558139536,236,0.0,0.0,-1.0,0
9000.0,36,6.62,276.34,1,10,1,43000.0,1,2012-03-01,0,4.86,5,0.0,5643.0,31.0,7,1,0,0,0,762.0,2,0.20930232558139536,0.7142857142857143,152,0.0,0.0,-1.0,0
12000.0,36,12.12,399.26,7,6,1,48000.0,1,2012-03-01,5,17.95,8,0.0,13428.0,77.2,22,1,0,0,0,697.0,2,0.25,0.36363636363636365,176,0.0,0.0,-1.0,0
28000.0,36,9.76,900.33,5,6,1,75000.0,2,2012-03-01,4,26.61,16,0.0,24707.0,64.0,35,1,0,0,0,727.0,2,0.37333333333333335,0.45714285714285713,178,0.0,0.0,-1.0,0
15000.0,36,6.03,456.54,0,10,1,55000.0,1,2012-03-01,1,11.28,5,0.0,1398.0,6.3,17,1,0,0,0,782.0,2,0.2727272727272727,0.29411764705882354,177,0.0,0.0,-1.0,0
9700.0,36,6.62,297.83,1,8,0,80000.0,1,2012-03-01,0,7.05,9,0.0,20410.0,69.4,25,1,0,1,0,732.0,2,0.12125,0.36,128,0.0,0.0,-1.0,0
35000.0,36,10.74,1141.56,6,4,0,130000.0,2,2012-03-01,0,13.59,16,0.0,29865.0,38.3,63,1,0,5,0,762.0,2,0.2692307692307692,0.25396825396825395,235,0.0,0.0,-1.0,0
27000.0,60,18.55,693.73,18,10,0,78000.0,2,2012-03-01,0,19.48,9,0.0,16294.0,70.8,35,1,0,2,0,717.0,2,0.34615384615384615,0.2571428571428571,254,0.0,0.0,-1.0,0
7000.0,36,10.74,228.32,6,6,1,30000.0,0,2012-03-01,4,12.23,4,0.0,5885.0,76.4,7,1,0,0,0,702.0,2,0.23333333333333334,0.5714285714285714,71,0.0,0.0,-1.0,0
12000.0,36,7.62,373.94,2,8,1,57000.0,0,2012-03-01,4,12.14,8,0.0,15000.0,64.1,22,1,0,0,0,737.0,2,0.21052631578947367,0.36363636363636365,200,0.0,0.0,-1.0,0
17800.0,36,18.25,645.75,17,1,0,120000.0,2,2012-03-01,4,20.56,20,1.0,12167.0,70.3,44,1,0,2,1,697.0,2,0.14833333333333334,0.45454545454545453,156,0.00641025641025641,0.00641025641025641,1.0,0
26600.0,60,10.74,574.91,6,10,0,150000.0,2,2012-03-01,1,4.78,7,0.0,8606.0,55.9,20,1,0,6,0,747.0,2,0.17733333333333334,0.35,275,0.0,0.0,-1.0,0
13000.0,36,13.11,438.72,8,2,0,129100.0,1,2012-04-01,0,15.96,13,0.0,12014.0,35.4,48,1,0,8,0,682.0,3,0.10069713400464755,0.2708333333333333,231,0.0,0.0,-1.0,0
6000.0,36,7.9,187.75,3,0,1,20000.0,1,2012-04-01,4,12.18,8,0.0,7651.0,64.8,16,1,0,0,0,712.0,3,0.3,0.5,329,0.0,0.0,-1.0,0
21000.0,36,13.11,708.69,8,9,2,120000.0,2,2012-04-01,4,6.49,12,0.0,16646.0,47.4,24,1,0,1,0,722.0,3,0.175,0.5,88,0.0,0.0,-1.0,0
15875.0,36,18.25,575.92,17,5,1,32000.0,2,2012-04-01,2,15.65,10,0.0,9623.0,86.7,15,1,0,0,0,672.0,3,0.49609375,0.6666666666666666,99,0.0,0.0,-1.0,1
34000.0,36,13.99,1161.88,10,1,2,88588.0,2,2012-04-01,0,8.71,10,0.0,25757.0,96.5,32,1,0,0,0,727.0,3,0.3837991601571319,0.3125,461,0.0,0.0,-1.0,0
12000.0,36,12.12,399.26,7,10,0,75000.0,0,2012-04-01,4,17.9,7,0.0,12011.0,72.8,12,1,0,1,0,692.0,3,0.16,0.5833333333333334,133,0.0,0.0,-1.0,1
16100.0,60,18.55,413.67,18,1,1,54000.0,2,2012-04-01,0,22.31,11,0.0,29056.0,84.5,48,1,0,3,0,687.0,3,0.29814814814814816,0.22916666666666666,201,0.0,0.0,-1.0,1
19000.0,60,20.5,508.69,21,10,1,80000.0,2,2012-04-01,0,13.6,8,1.0,16327.0,94.4,23,1,0,2,1,682.0,3,0.2375,0.34782608695652173,171,0.005847953216374269,0.005847953216374269,1.0,0
9750.0,36,13.99,333.19,10,10,0,45000.0,1,2012-04-01,0,21.39,13,0.0,16714.0,74.3,28,1,0,4,0,672.0,3,0.21666666666666667,0.4642857142857143,117,0.0,0.0,-1.0,1
12000.0,36,13.11,404.97,8,0,0,65000.0,0,2012-04-01,0,21.19,10,0.0,20285.0,83.8,20,1,0,2,0,682.0,3,0.18461538461538463,0.5,141,0.0,0.0,-1.0,0
10000.0,36,10.74,326.16,6,10,0,92000.0,0,2012-04-01,0,6.23,6,0.0,6974.0,62.3,13,1,0,3,0,722.0,3,0.10869565217391304,0.46153846153846156,193,0.0,0.0,-1.0,0
2000.0,36,17.27,71.58,15,2,1,21600.0,0,2012-04-01,3,5.56,5,0.0,2018.0,87.7,8,1,0,0,0,667.0,3,0.09259259259259259,0.625,87,0.0,0.0,-1.0,0
7200.0,36,12.12,239.56,7,2,1,40000.0,1,2012-04-01,4,22.8,9,0.0,21802.0,76.4,16,1,0,0,0,697.0,3,0.18,0.5625,115,0.0,0.0,-1.0,0
3400.0,36,10.74,110.9,6,2,1,39600.0,0,2012-04-01,5,7.82,5,0.0,8214.0,75.4,18,1,0,1,0,697.0,3,0.08585858585858586,0.2777777777777778,146,0.0,0.0,-1.0,0
25000.0,36,17.27,894.69,15,5,0,90000.0,2,2012-04-01,0,21.14,21,0.0,22752.0,49.3,35,1,0,2,0,682.0,3,0.2777777777777778,0.6,128,0.0,0.0,-1.0,0
3000.0,36,16.29,105.91,14,5,2,40000.0,0,2012-04-01,0,10.98,13,0.0,5327.0,80.7,16,1,0,0,0,662.0,3,0.075,0.8125,138,0.0,0.0,-1.0,1
25000.0,36,18.25,906.95,17,5,1,58000.0,2,2012-04-01,0,21.77,11,0.0,12085.0,90.2,25,1,0,0,0,682.0,3,0.43103448275862066,0.44,115,0.0,0.0,-1.0,1
12175.0,36,8.9,386.6,4,1,1,31000.0,0,2012-04-01,0,18.7,6,0.0,18125.0,65.4,7,1,0,0,0,722.0,3,0.392741935483871,0.8571428571428571,134,0.0,0.0,-1.0,0
6000.0,36,7.9,187.75,3,3,1,60000.0,2,2012-04-01,0,21.02,9,0.0,30798.0,83.5,16,1,0,0,0,712.0,3,0.1,0.5625,283,0.0,0.0,-1.0,0
24175.0,36,17.99,873.87,16,6,0,125000.0,2,2012-04-01,0,20.73,12,0.0,30665.0,88.6,36,1,0,10,0,682.0,3,0.1934,0.3333333333333333,183,0.0,0.0,-1.0,0
11500.0,36,12.12,382.63,7,10,1,60000.0,0,2012-04-01,0,6.06,8,0.0,13687.0,55.9,24,1,0,0,0,707.0,3,0.19166666666666668,0.3333333333333333,217,0.0,0.0,-1.0,0
25000.0,60,19.22,651.55,19,4,1,80000.0,2,2012-04-01,0,11.07,8,0.0,25932.0,89.4,16,1,0,0,0,707.0,3,0.3125,0.5,118,0.0,0.0,-1.0,0
6000.0,36,13.99,205.04,10,2,1,31000.0,2,2012-04-01,0,6.89,6,0.0,4311.0,60.3,10,1,0,1,0,667.0,3,0.1935483870967742,0.6,117,0.0,0.0,-1.0,0
10000.0,36,10.74,326.16,6,5,0,40000.0,1,2012-04-01,0,24.6,13,0.0,8704.0,37.2,19,1,0,0,0,702.0,3,0.25,0.6842105263157895,90,0.0,0.0,-1.0,0
16000.0,36,17.99,578.36,16,0,1,88000.0,1,2012-04-01,0,4.85,5,0.0,21448.0,91.3,11,1,0,0,0,682.0,3,0.18181818181818182,0.45454545454545453,104,0.0,0.0,-1.0,0
10000.0,36,7.9,312.91,3,3,1,22500.0,2,2012-04-01,0,14.0,8,0.0,3566.0,38.4,18,1,0,0,0,732.0,3,0.4444444444444444,0.4444444444444444,76,0.0,0.0,-1.0,0
13200.0,36,17.99,477.15,16,6,1,88000.0,1,2012-04-01,0,10.92,8,0.0,11065.0,90.0,14,1,0,0,0,677.0,3,0.15,0.5714285714285714,68,0.0,0.0,-1.0,0
7800.0,36,13.11,263.23,8,2,1,94000.0,1,2012-04-01,4,17.08,10,0.0,13003.0,69.5,23,1,0,0,0,682.0,3,0.08297872340425531,0.43478260869565216,80,0.0,0.0,-1.0,1
12000.0,36,10.74,391.39,6,1,2,30000.0,0,2012-04-01,0,18.32,10,0.0,10071.0,70.9,18,1,0,0,0,702.0,3,0.4,0.5555555555555556,90,0.0,0.0,-1.0,0
14400.0,36,13.11,485.96,8,7,0,151000.0,1,2012-04-01,0,11.57,11,0.0,9569.0,61.7,34,1,0,2,0,702.0,3,0.09536423841059603,0.3235294117647059,121,0.0,0.0,-1.0,0
16800.0,36,18.25,609.47,17,10,0,197000.0,2,2012-04-01,4,23.12,17,0.0,23917.0,91.2,51,1,0,10,0,672.0,3,0.08527918781725888,0.3333333333333333,323,0.0,0.0,-1.0,0
13925.0,36,8.9,442.17,4,5,1,72000.0,0,2012-04-01,4,16.91,10,0.0,18601.0,69.4,26,1,0,0,0,717.0,3,0.19340277777777778,0.38461538461538464,115,0.0,0.0,-1.0,0
